urls/0,hashtags/0,hashtags/1,mentions/0,mentions/1,mentions/2,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,hashtags/2,urls/1,urls/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,mentions/3,mentions/4,mentions/5,hashtags/8,hashtags/9,hashtags/10
,TrueToAtlanta,5StripeFriday,Atlanta Hawks,Atlanta United FC,,1675071488,"RT @ATLHawks: Good luck in your home opener on Sunday, @ATLUTD! ⚽️

#TrueToAtlanta x #5StripeFriday https://t.co/noUW6PJbOP",Jordan Harris,https://pbs.twimg.com/profile_images/961984060397621251/yN_uigyL_normal.jpg,10419,JordanHarrisGSU,Jr. NBA Basketball Operations & Coach | Georgia State University Men's Basketball Manager 🏀 SC: Jordanharris70,Mon Dec 13 03:33:40 +0000 2010,33.8876179,-84.289389,226024632,662,0.25,,,,,,,,,,,,,,
,Pacers,TrueToAtlanta,,,,1582788609,"FIM DO Q3!

#Pacers 87 x 63 #TrueToAtlanta 

Dipo entrou no quarto com 2 pontos e terminou com 17.",Pacers Brasil,https://pbs.twimg.com/profile_images/967829891575148545/98q0ZwCc_normal.jpg,670,pacers_brasil,Perfil dedicado a notícias e informações sobre o Indiana Pacers! #PacerNation 🇧🇷 (38-28),Sat Jul 01 14:12:36 +0000 2017,39.927392,-85.9373789,-1093160960,366,-0.5,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,915918848,"End of Q3 and the Hawks are down 24

87-63 #TrueToAtlanta",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,-0.125,,,,,,,,,,,,,,
,TrueToAtlanta,ATLSportsHQ,Atlanta Hawks Talk,Elijah (Muggy),,1855418368,"RT @ATLHawks_Talk: A detailed look on how the pieces fell after the glorious 60 win season.

By: @lilmuggy

#TrueToAtlanta #ATLSportsHQ @AT…",Elijah (Muggy),https://pbs.twimg.com/profile_images/934896539553665030/u3Se9QP1_normal.jpg,1230,lilmuggy,JSU ALUMNUS | @ATLHawks_Talk | Sports | @RedDiamondsMgmt | Battle Rap | BBB,Wed Apr 15 19:45:36 +0000 2009,,,31497116,1524,-0.25,,,,,,,,,,,,,,
https://twitter.com/ATLHawks/status/972285182819557377,TrueToAtlanta,,Erie Pepperoni Balls,,,1226280960,"RT @ErieBayHawks: Looks familiar...

#TrueToAtlanta https://t.co/3ZguWce3uo",UAHHoops.com,https://pbs.twimg.com/profile_images/912305997791813633/Ow38jtbo_normal.jpg,428,uahhoopsdotcom,Blog for the best college basketball program in the country. Coached by the 🐐 #MamaWeMadeIt #ChargeOn (Sponsored by https://t.co/CCjnGnlCD5),Mon Jan 09 19:09:07 +0000 2017,,,693571585,557,0,,,,,,,,,,,,,,
https://twitter.com/ATLHawks/status/972285182819557377,TrueToAtlanta,,,,,-1000894464,"Looks familiar...

#TrueToAtlanta https://t.co/3ZguWce3uo",Erie Pepperoni Balls,https://pbs.twimg.com/profile_images/970682946410745857/VdEp9_kI_normal.jpg,13606,ErieBayHawks,Professional Basketball Team | Proud @nbagleague affiliate of the @ATLHawks | 807 miles from @PhilipsArena | Still #TrueToAtlanta,Thu Apr 09 02:27:50 +0000 2009,42.153531,-80.003376,29896771,382,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-627650558,Schroder with 15 to lead the hawks rn #TrueToAtlanta,Landon DeLavan,https://pbs.twimg.com/profile_images/967419707614748672/-TBZvkbR_normal.jpg,96,Landon_DeLavan,"NBA and Baseball is life/ Big fan of Dennis Schroder/ Check out my YouTube channel @BroHow, Jesus 🙏",Tue Sep 06 20:06:29 +0000 2016,35.2155401,-78.49930090000001,1247211520,471,0,,,,,,,,,,,,,,
,TrueToAtlanta,GoBiteWin,Erie Pepperoni Balls,Tyler Cavanaugh,,-262762489,"RT @ErieBayHawks: .@tycav34 cookin' from deep inside Erie Insurance Arena!

#TrueToAtlanta #GoBiteWin https://t.co/EhUcDrkjJQ",JJ,https://pbs.twimg.com/profile_images/961637182753689607/Zby9-dlZ_normal.jpg,1403,JameelahJNBA,"Spelman Alumna. Tweets are news, sports, randomness & sometimes in Spanish :-) RTs are not necessarily endorsements. Avid food eater.",Mon May 17 18:16:23 +0000 2010,,,144938060,945,0,,,,,,,,,,,,,,
,TrueToAtlanta,GoBiteWin,Tyler Cavanaugh,,,-2099818495,".@tycav34 cookin' from deep inside Erie Insurance Arena!

#TrueToAtlanta #GoBiteWin https://t.co/EhUcDrkjJQ",Erie Pepperoni Balls,https://pbs.twimg.com/profile_images/970682946410745857/VdEp9_kI_normal.jpg,13606,ErieBayHawks,Professional Basketball Team | Proud @nbagleague affiliate of the @ATLHawks | 807 miles from @PhilipsArena | Still #TrueToAtlanta,Thu Apr 09 02:27:50 +0000 2009,42.153531,-80.003376,29896771,382,0,,,,,,,,,,,,,,
,TrueToAtlanta,5StripeFriday,Atlanta Hawks,Atlanta United FC,,-1562980352,"RT @ATLHawks: Good luck in your home opener on Sunday, @ATLUTD! ⚽️

#TrueToAtlanta x #5StripeFriday https://t.co/noUW6PJbOP",Morgan🏒,https://pbs.twimg.com/profile_images/955623306115284992/2jsimG3E_normal.jpg,864,MorganDavii,👰🏻🐱🐱🐶🎞🌯🏒♌️🇺🇸,Sat Jul 21 07:51:44 +0000 2012,35.0006589,-80.751429,708591362,578,0.25,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972280004062179328,,,Atlanta Hawks,,,676818944,@ATLHawks Thanks to Mr. Glenn -AKA “The Stinger” - for signing a ball for some of my hard working students who are… https://t.co/cIOrGTudxB,Pocket Envy,https://pbs.twimg.com/profile_images/917887186028003328/Zgjhih_G_normal.jpg,1,pocketnv,,Sun Sep 24 20:44:14 +0000 2017,33.8876179,-84.289389,-111751167,28,0.25,,,,,,,,,,,,,,
,TrueToAtlanta,5StripeFriday,Atlanta Hawks,Atlanta United FC,,211140608,"RT @ATLHawks: Good luck in your home opener on Sunday, @ATLUTD! ⚽️

#TrueToAtlanta x #5StripeFriday https://t.co/noUW6PJbOP",Juan Martinez,https://pbs.twimg.com/profile_images/517165897945853952/kfxgREp1_normal.jpeg,269,309martinezj,,Fri Mar 04 05:33:29 +0000 2011,,,260597633,1635,0.25,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972277474657697792,BullsNation,DetroitBasketball,,,,1008074752,"INTERVALO!

☞ #BullsNation 47 @ 49 #DetroitBasketball 

📊 Griffin - 15pts, 3reb &amp; 3ast.

☞ #TrueToAtlanta 37 @ 53… https://t.co/rbOS3wYDF9",Matchup Brasil - NBA 🇧🇷,https://pbs.twimg.com/profile_images/963542574114988034/iLS7f6o1_normal.jpg,1079,MatchupBR,"(INATIVO, temp) - Quer saber tudo sobre a NBA? É só colar aqui! Resultados, estatísticas, curiosidades e recordes sobre a melhor liga de basquete do mundo.",Fri Jul 21 15:09:48 +0000 2017,,,-99110910,393,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/ATLHawks/status/972276212402917376,TrueToAtlanta,,,,,-992485374,Let's go #TrueToAtlanta https://t.co/0u8F7REEgO,JB,https://pbs.twimg.com/profile_images/970780225024942080/fiiPHcwV_normal.jpg,1518,Jbutler_7,"ATLien. Blogger. Traveler. Entrepreneur.  #ΦΒΣ, #SSU Alumnus",Tue Mar 17 15:30:07 +0000 2009,34.2476349,-102.384555,24898218,831,0,,,,,,,,,,,,,,
,Pacers,TrueToAtlanta,,,,-1210609664,"Halftime
#Pacers 53 X 37 #TrueToAtlanta",Double-Doule BR,https://pbs.twimg.com/profile_images/966841279920463874/waNiegC5_normal.jpg,21,double_doublebr,Perfil brasleiro para falar sobre NBA!,Wed Feb 21 04:34:09 +0000 2018,,,756539392,79,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972276366757556224,Pacers,TrueToAtlanta,,,,1209495552,"HALFTIME 

#Pacers 53 x 37 #TrueToAtlanta 

📊 Destaques:

Joseph: 14p/1r/1a/2stl
Collison: 10p/2r/2a
Bogdanovic: 9p… https://t.co/f2yRRfjQgL",Pacers Brasil,https://pbs.twimg.com/profile_images/967829891575148545/98q0ZwCc_normal.jpg,670,pacers_brasil,Perfil dedicado a notícias e informações sobre o Indiana Pacers! #PacerNation 🇧🇷 (38-28),Sat Jul 01 14:12:36 +0000 2017,39.927392,-85.9373789,-1093160960,366,0,,,,,,,,,,,,,,
,TrueToAtlanta,,FOX Sports: Hawks,,,-1755848703,"RT @HawksOnFSSE: AIR COLLINS FOR TAKEOFF ✈️✈️

#TrueToAtlanta https://t.co/UYgCrWEYkK",Morgan🏒,https://pbs.twimg.com/profile_images/955623306115284992/2jsimG3E_normal.jpg,864,MorganDavii,👰🏻🐱🐱🐶🎞🌯🏒♌️🇺🇸,Sat Jul 21 07:51:44 +0000 2012,35.0006589,-80.751429,708591362,578,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks Talk,,,-2145984511,"RT @ATLHawks_Talk: It’s halftime and the Hawks are down 16

53-37 #TrueToAtlanta",10JoseAlvarezfanaccount,https://pbs.twimg.com/profile_images/971502548199886849/t2-Vn7-3_normal.jpg,253,reevesg55,GT. Falcons. Man city. Atlanta United. Hawks. HI football #68/#50 #FTS #FTP #THWg,Sat Mar 15 02:18:16 +0000 2014,53.5445879,-2.1468288,-1883334673,673,-0.125,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-1583910912,"It’s halftime and the Hawks are down 16

53-37 #TrueToAtlanta",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,-0.125,,,,,,,,,,,,,,
,TrueToAtlanta,,FOX Sports: Hawks,,,1205252096,"RT @HawksOnFSSE: AIR COLLINS FOR TAKEOFF ✈️✈️

#TrueToAtlanta https://t.co/UYgCrWEYkK",Qst/\x,https://pbs.twimg.com/profile_images/970499834062036993/C5-sMLM6_normal.jpg,654,Quinstax,Valdosta State 2022,Mon Jul 13 02:38:20 +0000 2015,35.0006589,-80.751429,-921604290,1803,0,,,,,,,,,,,,,,
,TrueToAtlanta,,FOX Sports: Hawks,,,-1969827840,"RT @HawksOnFSSE: AIR COLLINS FOR TAKEOFF ✈️✈️

#TrueToAtlanta https://t.co/UYgCrWEYkK",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-569102336,"AIR COLLINS FOR TAKEOFF ✈️✈️

#TrueToAtlanta https://t.co/UYgCrWEYkK",FOX Sports: Hawks,https://pbs.twimg.com/profile_images/841685851906154497/ARHL4S5Z_normal.jpg,3258,HawksOnFSSE,"Atlanta Hawks basketball from the FOX Sports Southeast perspective. Friends with Bob, Nique, Andre, Rebecca, Jerome and Stinger. Big fan of FOX Sports GO.",Mon Sep 12 18:41:39 +0000 2016,33.8876179,-84.289389,1628737536,102,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972273142558351360,DetroitBasketball,,,,,-1764237312,"Pistons over Bulls
Pacers over Hawks
Raptors over Rockets
Jazz over Grizzlies
Bucks over Knicks

#DetroitBasketball… https://t.co/x3vXeLSWrA",Marcelle,https://pbs.twimg.com/profile_images/933539388566528000/2iQVRFWL_normal.jpg,18,SportsWithMJ,,Tue Nov 21 04:50:18 +0000 2017,,,1356324866,58,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBA,,,,861224960,Isaiah Taylor headed to locker room Friday. #TrueToAtlanta #NBA,NBA 📰,https://pbs.twimg.com/profile_images/840806600810012672/3UKdImNU_normal.jpg,1086,BasketballRoto,"Free #NBA news, DFS tools & content.  https://t.co/vfdB1wfxDK",Tue Nov 15 20:37:48 +0000 2016,37.9298239,-122.28178,-1101791232,503,0.125,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks Talk,,,-1336541184,"RT @ATLHawks_Talk: End of Q1 and we’re down by 19 😅

34-15 #TrueToAtlanta",10JoseAlvarezfanaccount,https://pbs.twimg.com/profile_images/971502548199886849/t2-Vn7-3_normal.jpg,253,reevesg55,GT. Falcons. Man city. Atlanta United. Hawks. HI football #68/#50 #FTS #FTP #THWg,Sat Mar 15 02:18:16 +0000 2014,53.5445879,-2.1468288,-1883334673,673,-0.625,,,,,,,,,,,,,,
https://tmblr.co/ZQrGdb2VwcTGp,NBA,EnVivo,,,,-841576448,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta... https://t.co/ikrt9X6cyh,Sports Bet Parley,https://pbs.twimg.com/profile_images/963423088665866240/--LXAAmM_normal.jpg,5971,sportsbetparlay,#Tv En Vivo #NBA #EuropaLeague 📺 Television por Internet #EnVivo #LigaMX #F1 #MLB #ChampionsLeague,Sun Aug 16 22:48:10 +0000 2015,12.6886,-59.805666,-868119457,4048,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
,TrueToAtlanta,,,,,-1420382206,"End of Q1 and we’re down by 19 😅

34-15 #TrueToAtlanta",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,-0.625,,,,,,,,,,,,,,
,Pacers,TrueToAtlanta,,,,1133903872,"FIM DO Q1!

#Pacers 34 x 15 #TrueToAtlanta 

ÓTIMO primeiro quarto do time.",Pacers Brasil,https://pbs.twimg.com/profile_images/967829891575148545/98q0ZwCc_normal.jpg,670,pacers_brasil,Perfil dedicado a notícias e informações sobre o Indiana Pacers! #PacerNation 🇧🇷 (38-28),Sat Jul 01 14:12:36 +0000 2017,39.927392,-85.9373789,-1093160960,366,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972267750918823936,NBA,EnVivo,,,,1075159040,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 #Atlanta #Hawks vs #Indiana #Pacers | #Basketball | #TrueToAtlanta | … https://t.co/z50vPQg2iW,@Miparley,https://pbs.twimg.com/profile_images/674044794579079169/pPPMFxii_normal.jpg,1285,myparley,#Futbol #NBA #MBL #Tenis #Formula1 #Ciclismo #Basquet #Boxeo,Mon Nov 23 03:39:20 +0000 2015,,,-40574149,327,0,Atlanta,,,Hawks,Indiana,Pacers,Basketball,TrueToAtlanta,,,,,,
https://twitter.com/i/web/status/972267738717609984,NBA,EnVivo,,,,1758846976,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 #Atlanta #Hawks vs #Indiana #Pacers | #Basketball | #TrueToAtlanta | … https://t.co/FAyBinziyD,Sports Bet Parley,https://pbs.twimg.com/profile_images/963423088665866240/--LXAAmM_normal.jpg,5971,sportsbetparlay,#Tv En Vivo #NBA #EuropaLeague 📺 Television por Internet #EnVivo #LigaMX #F1 #MLB #ChampionsLeague,Sun Aug 16 22:48:10 +0000 2015,12.6886,-59.805666,-868119457,4048,0,Atlanta,,,Hawks,Indiana,Pacers,Basketball,TrueToAtlanta,,,,,,
https://twitter.com/i/web/status/972267494319755264,NBA,EnVivo,,,,-2120839168,#NBA | ➡📺💻📱  🏀🗑 |  Transmisión #EnVivo ➡ 📺💻📱   Atlanta Hawks vs Indiana Pacers | #Basketball  | #TrueToAtlanta |… https://t.co/uG91WrOGTO,Sports Bet Parley,https://pbs.twimg.com/profile_images/963423088665866240/--LXAAmM_normal.jpg,5971,sportsbetparlay,#Tv En Vivo #NBA #EuropaLeague 📺 Television por Internet #EnVivo #LigaMX #F1 #MLB #ChampionsLeague,Sun Aug 16 22:48:10 +0000 2015,12.6886,-59.805666,-868119457,4048,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
http://atlsportshq.com/2018/03/08/the-importance-of-kent-bazemore/,TrueToAtlanta,ATLSportsHQ,ATL Sports HQ,Atlanta Hawks,Daric Clemens,-1789431808,"RT @ATLSportsHQ: The Importance of Kent Bazemore to the @ATLHawks

By: @DClemens_ 

#TrueToAtlanta #ATLSportsHQ https://t.co/5aN47SuPtk htt…",Why-Kee-Vin Bazemore,https://pbs.twimg.com/profile_images/768517225582067712/oaPraphg_normal.jpg,2757,WBaze_22,"252 - 336 #WSSUBBallALUM
2015 Graduate
Younger brother of Atlanta Hawks @24Bazemore 
IG:WBaze_22
Assistant Varsity Basketball Coach at Southern Alamance",Sat Feb 27 19:57:31 +0000 2010,,,118160497,1810,0,,,,,,,,,,,,,,
,TrueToAtlanta,ATLSportsHQ,Atlanta Hawks Talk,Elijah (Muggy),,-707358719,"RT @ATLHawks_Talk: A detailed look on how the pieces fell after the glorious 60 win season.

By: @lilmuggy

#TrueToAtlanta #ATLSportsHQ @AT…",Jackson Stone,https://pbs.twimg.com/profile_images/970522236133171201/Woa9cM66_normal.jpg,231,tdjs_network,"I’m a Georgia sports fan. That basically tells you all you need to know about me. ATL REPRESENT @birdsinthebenz @ATLSportsHQ @ATLHawks_Talk
#FireSark
MHS",Sat Jun 10 23:03:02 +0000 2017,35.0006589,-80.751429,118882304,368,-0.25,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972265537257590784,NBA,EnVivo,,,,-677916672,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta | … https://t.co/dytiE24QQP,tvsportonlinehd,https://pbs.twimg.com/profile_images/966047837988454400/rrbPgepO_normal.jpg,6,tvsportonlinehd,,Fri Jan 05 17:59:04 +0000 2018,,,-2095656960,35,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
https://twitter.com/i/web/status/972265466147328000,NBA,EnVivo,,,,1226264576,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta | … https://t.co/6gFxrW0GeC,@Miparley,https://pbs.twimg.com/profile_images/674044794579079169/pPPMFxii_normal.jpg,1285,myparley,#Futbol #NBA #MBL #Tenis #Formula1 #Ciclismo #Basquet #Boxeo,Mon Nov 23 03:39:20 +0000 2015,,,-40574149,327,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
https://twitter.com/i/web/status/972265453631541250,NBA,EnVivo,,,,1595379714,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta | … https://t.co/l1udhtLFT9,Sports Bet Parley,https://pbs.twimg.com/profile_images/963423088665866240/--LXAAmM_normal.jpg,5971,sportsbetparlay,#Tv En Vivo #NBA #EuropaLeague 📺 Television por Internet #EnVivo #LigaMX #F1 #MLB #ChampionsLeague,Sun Aug 16 22:48:10 +0000 2015,12.6886,-59.805666,-868119457,4048,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
,TrueToAtlanta,,Ryan Thurman,,,2018996224,RT @StrokeGame24: Let’s Go Hawks! #TrueToAtlanta,Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-1864970237,Let’s Go Hawks! #TrueToAtlanta,Ryan Thurman,https://pbs.twimg.com/profile_images/934100409924440064/O2kF4Yy__normal.jpg,2664,StrokeGame24,Writer For @AtlHawks_Talk 📝🏀 Fort Valley State University,Sat Aug 13 01:09:29 +0000 2011,,,354028305,1756,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972264127212261381,NBA,EnVivo,,,,-1973972987,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta | … https://t.co/UoAH8Ipxwc,Sports Bet Parley,https://pbs.twimg.com/profile_images/963423088665866240/--LXAAmM_normal.jpg,5971,sportsbetparlay,#Tv En Vivo #NBA #EuropaLeague 📺 Television por Internet #EnVivo #LigaMX #F1 #MLB #ChampionsLeague,Sun Aug 16 22:48:10 +0000 2015,12.6886,-59.805666,-868119457,4048,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
https://twitter.com/i/web/status/972264083616620544,NBA,EnVivo,,,,1675026432,#NBA | ➡📺💻📱 🏀🗑 | Transmisión #EnVivo ➡ 📺💻📱 Atlanta Hawks vs Indiana Pacers | #Basketball | #TrueToAtlanta | … https://t.co/pnE2M7jpIL,@Miparley,https://pbs.twimg.com/profile_images/674044794579079169/pPPMFxii_normal.jpg,1285,myparley,#Futbol #NBA #MBL #Tenis #Formula1 #Ciclismo #Basquet #Boxeo,Mon Nov 23 03:39:20 +0000 2015,,,-40574149,327,0,Basketball,,,TrueToAtlanta,,,,,,,,,,
https://twitter.com/i/web/status/972263824517603328,Hawks,nbalineups,,,,274046976,#Hawks confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta PG- Schroder SG- Bazem… https://t.co/DfIjSgbwR9,Daily NBA Fantasy,https://pbs.twimg.com/profile_images/972170372261937152/otnhA_9r_normal.jpg,13235,DailyNBAFantasy,#1 source for breaking NBA news.  Can't miss @NBA news when you need it most for an edge in Daily Fantasy Basketball. Powered by @lineups  @nbastartlineups,Mon Oct 24 20:03:51 +0000 2011,34.3373061,-118.1552891,397517970,1392,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
http://dld.bz/gFBjQ,TrueToAtlanta,ATLHawks,,,,-791244799,#TrueToAtlanta #ATLHawks #Hawks Game Thread: Atlanta Hawks vs. Indiana Pacers https://t.co/CUXJvX3Vzj,Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,Hawks,,,,,,,,,,,,,
,TrueToAtlanta,,,,,538431488,#TrueToAtlanta,A.,https://pbs.twimg.com/profile_images/921122893391630339/RW6Chvxu_normal.jpg,1059,stayhumble_Lo,,Mon Mar 14 22:40:23 +0000 2011,,,266241491,845,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-820523006,Hawks-Pacers. Let’s go. #TrueToAtlanta,Yuriy Andriyashchuk,https://pbs.twimg.com/profile_images/872991631066136576/i5JgsnP3_normal.jpg,9698,YuriyATL404,"23. From Atlanta. Loves God, hip hop & Atlanta sports. @AtlantaFalcons reporter at @BloggingDirty. (@FanSided) Reporter at @BSO. UNLV alum.",Mon May 18 02:18:54 +0000 2009,40.9175771,-73.70027209999999,40791242,9666,0,,,,,,,,,,,,,,
,,,MsDee 🦋,Atlanta Hawks,,-325595130,RT @femaleatlhawk: I miss my @ATLHawks as if they haven't had a game in ages...looking forward to another hard fault game tonight!! #TrueTo…,ᒍᗩᑎIE,https://pbs.twimg.com/profile_images/968504902862258181/N3OTWGUg_normal.jpg,492,JanieSlater,❤️ Atlanta Hawks. Falcons. Braves. United. UGA Dawgs.,Tue Feb 17 00:30:06 +0000 2009,34.119379,-84.20121809999999,21047872,975,-0.375,,,,,,,,,,,,,,
https://twitter.com/i/web/status/972258903307137033,TrueToAtlanta,Pacers,,,,1096101897,"Sim work compels us to bet #TrueToAtlanta +8.5 @ #Pacers

Pick fits with big picture trend, as #NBA road dogs 331-2… https://t.co/sOJqiVPaah",Wize Owl Handicaps,https://pbs.twimg.com/profile_images/378800000550406686/c0b6535df38922122e38f3bc90b902ab_normal.jpeg,133,WizeOwlSports,"Systematic, unemotional handicapping of NBA, NCAAB, NFL and boxing & MMA contests at https://t.co/g3SOscy30I",Fri Oct 04 05:12:37 +0000 2013,,,1933158163,61,0.25,NBA,,,,,,,,,,,,,
,TruetoAtlanta,,NBA,,,-728309760,RT @NBA: Looked good the whole way! #TruetoAtlanta https://t.co/aLTMlKRO96,(904),https://pbs.twimg.com/profile_images/969617939480698880/4uic0mh5_normal.jpg,1176,Caleb_Steward,Matthew 10:28|🍊🌴|N9NE ZER0 F0UR🏙|VTech Student Athlete 📚🏈,Tue May 10 22:24:10 +0000 2016,37.2769271,-80.3785218,-623583231,223,0.5,,,,,,,,,,,,,,
,TrueToAtlanta,NBA,Atlanta Hawks,,,1431584768,"The @ATLHawks starting Schroder, Bazemore, Prince, Collins, Dedmon on Friday. #TrueToAtlanta #NBA",NBA 📰,https://pbs.twimg.com/profile_images/840806600810012672/3UKdImNU_normal.jpg,1086,BasketballRoto,"Free #NBA news, DFS tools & content.  https://t.co/vfdB1wfxDK",Tue Nov 15 20:37:48 +0000 2016,37.9298239,-122.28178,-1101791232,503,0,,,,,,,,,,,,,,
,Hawks,nbalineups,NBA Starting Lineups,,,2039910400,"RT @nbastartlineups: #Hawks ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta 

PG- Schroder
SG- Baze…",Lineups,https://pbs.twimg.com/profile_images/887708343531257856/3G8S8BVK_normal.jpg,4179,lineups,"Real-time sports lineup data for MLB, NFL, NBA. We provide machine learning models to predict every sports play before it happens. #sports #lineups #fantasy",Mon Feb 25 09:12:05 +0000 2013,33.6972409,-117.7752804,1217736157,11,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
https://twitter.com/i/web/status/972257217712934913,Hawks,nbalineups,,,,-870920191,"#Hawks ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta 

PG- Schroder
SG- B… https://t.co/Emq5HsoIuC",NBA Starting Lineups,https://pbs.twimg.com/profile_images/903456934166052864/vyd3Q2gp_normal.jpg,744,nbastartlineups,Fast and Accurate NBA Starting Lineups. We provide Daily NBA Lineups for every team. #nbastartinglineups #nbadailylineups #nbalineups,Wed Jan 05 18:50:32 +0000 2011,34.3373061,-118.1552891,234468538,0,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
