hashtags/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,urls/0,mentions/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/1,mentions/2,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,urls/1
WeLoveLA,-1676398592,"#WeLoveLA RT ""#Lakers  IT raising 🆙 https://t.co/KCqrLCYgaQ"" #SportsRoadhouse https://t.co/ovdXv4RBDj",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0,,,Lakers,SportsRoadhouse,,,,,,,,,,,,,,,,,,,
Lakers,1251336194,Los Angeles #Lakers sign Derrick Williams to 10-day contract https://t.co/PtUeH7uPNu #NBA,NBA News Bot,https://pbs.twimg.com/profile_images/522398992001273856/7_b300Il_normal.jpeg,3970,NBANewsBot,Tweeting all things #NBA and #Basketball!,Wed Oct 15 14:46:19 +0000 2014,,,-1463266121,4896,0,http://www.nba.com/article/2018/03/09/los-angeles-lakers-sign-derrick-williams-10-day-contract/?rss=true,,NBA,,,,,,,,,,,,,,,,,,,,
Celtics,-1898491904,@KyrieIrving and @jaytatum0 sitting court side at the game... two former @DukeMBB stars #Celtics,DØMINIC,https://pbs.twimg.com/profile_images/960582070908149760/QbLxUVlN_normal.jpg,403,Dom_SaidSo,Walk straight through hell with smile on my face #RipChinx Future sports analysts #BálorClub 🤘🏽 🇨🇻🇨🇻🇨🇻,Fri Jul 16 20:48:24 +0000 2010,42.40081989999999,-70.749455,167531247,388,0,,Kyrie Irving,,,,,,Jayson Tatum,Duke Basketball,,,,,,,,,,,,,,
warriors,97861633,RT @DamonBruce: KD has 20 in the first half with 3:40 to play. This game is fun. #warriors,Andrea Mallis,https://pbs.twimg.com/profile_images/580061032/andreacroppedfortwitter_normal.JPG,2576,virgoinservice,"Timely forecasting, insightful birth charts, unique sports astrology. Official astrologer for ESPN, KNBR, 95.7 The Game, CBS and Fox Sports Radio, NBC Sports",Fri Dec 18 02:23:20 +0000 2009,37.9058239,-122.234179,97576864,4959,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
nba,2048143360,Tyler Ennis is still trash #nba #lakers #LakersNation #LakeShow,WEST COAST LAKER,https://pbs.twimg.com/profile_images/947756370341662726/33SgRTnj_normal.jpg,1136,TheStanleyLai,"West Coast Eagles & LA Lakers fan,#follow4follow",Mon Jan 24 15:36:46 +0000 2011,-31.6244855,116.239023,242347643,1084,0.125,,,lakers,LakersNation,LakeShow,,,,,,,,,,,,,,,,,,
GSWvsPOR,550842369,#GSWvsPOR  @Money23Green is simply a superior player.  He's the best at anticipating plays.   He's always ahead of… https://t.co/RAFMQndpst,Eddie Sneeh,https://pbs.twimg.com/profile_images/534441101013155840/lV6edniZ_normal.jpeg,19,EddieSneeh,Just a temporarily extant organism! I only follow @God on twitter and on the @ColbertLateShow.,Wed Jun 13 03:51:21 +0000 2012,37.4695381,-121.589154,606869062,260,1,https://twitter.com/i/web/status/972321218442375169,Draymond Green,,,,,,,,,,,,,,,,,,,,,
Celtics,270000128,"Kyrie Irving &amp; Jayson Tatum are sitting together at the UNC Vs. Duke game, Duke Alumni! #Celtics",BOSTON CELTICS!!! ☘️,https://pbs.twimg.com/profile_images/949603904295260160/PlApPpGY_normal.jpg,1568,CelticGreen2018,It's All about the C's!! ☘☘ News & Rumors about the Celtics. Kyrie-Hayward-Horford,Thu May 19 05:10:40 +0000 2016,,,1452744704,577,0,,,,,,,,,,,,,,,,,,,,,,,
celtics,-1479094272,RT @asdrubal3000: #celtics 117    -    #timberwolves    109   final  #nba,🐩,https://pbs.twimg.com/profile_images/963941352022032386/lrjXvlRf_normal.jpg,693,LulaArirama,22. Kick boxing. Familia y amigos verdaderos. 31/3/16 Coldplay,Sun Jul 24 04:07:07 +0000 2011,-34.5265464,-58.33514470000001,341294552,774,0,,asdrubal #DaleRT,timberwolves,nba,,,,,,,,,,,,,,,,,,,
lakeshow,1167339520,I’m going to say this as nice as possible.. Tyler Ennis is trash.. #lakeshow #lakers #nba,Nestor Amaya,https://pbs.twimg.com/profile_images/971621703318093824/zYxpB8sw_normal.jpg,77,namayajr15,,Thu May 31 23:52:59 +0000 2012,,,595940875,308,-0.5,,,lakers,nba,,,,,,,,,,,,,,,,,,,
Lakers,-1072197632,"Can we please just not play Tyler Ennis?
#Lakers",Christian Farris,https://pbs.twimg.com/profile_images/927317917078904832/7WNd6L39_normal.jpg,45,cFarrisCS,,Wed Mar 08 05:53:16 +0000 2017,43.171916,-89.24645199999999,1675051008,158,-0.375,,,,,,,,,,,,,,,,,,,,,,,
,-11087872,"@adampellerin Raptors have a very slight edge on making the finals, but the rockets have a very real edge in winnin… https://t.co/eW5H1igrQV",and Bobby Firmino,https://pbs.twimg.com/profile_images/965333223470493700/-Zc5BoCn_normal.jpg,409,Integrity_Plz,register to vote.,Sun Jun 26 22:04:35 +0000 2011,,,324587356,547,-0.375,https://twitter.com/i/web/status/972320925822668800,Adam Pellerin,,,,,,,,,,,,,,,,,,,,,
Lakers,-405471230,Kuzma Kyle #Lakers,Alex Vejar,https://pbs.twimg.com/profile_images/965684219199369217/JTBgrTal_normal.jpg,673,AlexVReporting,Lakers beat for @AVP_Sports. Freelance NBA writer. Formerly @MalibuNews. @CSUNorthridge alum. PBWA member. Former wannabe rock star. @TaylorSwift13 apologist.,Thu Jul 15 19:18:19 +0000 2010,34.3373061,-118.1552891,167100622,735,0,,,,,,,,,,,,,,,,,,,,,,,
CelticsBeat,-1453887487,"RT @AdamMKaufman: Jaylen Brown's in the NBA's concussion protocol, but @985TheSportsHub's Cedric Maxwell told me on #CelticsBeat he doesn't…",Jay Flannelly,https://pbs.twimg.com/profile_images/809644077683654657/-Q0P7BGt_normal.jpg,1421,jflannez19,"Andover,Ma Native, home Ann Arbor! #WeWant6 #Patriots #GoBlue #GoCs #GoBs #LGM Co founder of @beavs_world w @KHoekstra #LetsGo",Tue Jul 14 21:59:32 +0000 2009,42.3239728,-83.6758069,56830512,4577,-0.5,,Adam Kaufman,,,,,,98.5 The Sports Hub,,,,,,,,,,,,,,,
lakers,341303297,"RT @LakersBrasil: Há cinco anos, Kobe fazia o que parecia impossível...  #lakers https://t.co/40nGRZMuOP",Andressa,https://pbs.twimg.com/profile_images/938489528821735424/pa7DOxXh_normal.jpg,1677,DessaMoraes23,#ManchesterUnited #RealMadrid #Poker #NBA #Lakers #UFC #TeamRonda #NFL #Patriots #F1 #TeamLH #Tênis #TeamNadal #TeamMaSha #CamilaCabello #Sagitario,Tue Dec 04 02:40:52 +0000 2012,-22.4763928,-43.1948213,987870684,175,0,,Lakers Brasil,,,,,,,,,,,,,,,,,,,,,
Celtics,1712836609,"RT @NBA: ☘️ Playoff spot CLINCHED! ☘️

#Celtics https://t.co/AqtmJgzYzS",Kreiser XXIV,https://pbs.twimg.com/profile_images/970103063976579072/VW756JqL_normal.jpg,533,bkreiser_24,Who wants to play 18 holes? ⛳️ 🦁 #weare ❤️@emyleemarie3,Mon Dec 26 22:14:28 +0000 2011,,,447441340,1621,0,,NBA,,,,,,,,,,,,,,,,,,,,,
Warriors,-548065280,Here comes the #Warriors @KDTrey5 @Dame_Lillard #WatchOut,#IAMOAKLAND,https://pbs.twimg.com/profile_images/880662504057315328/kBVWIyv7_normal.jpg,30,bjesusoak300,#proud #father  #Intellectual #educated #passionate #believe #Almighty #first It's his story were just in it. Give it your all in what you do. #Husband #married,Sun Jun 04 22:49:16 +0000 2017,37.88472489999999,-122.114775,1037418497,325,0,,Kevin Durant,WatchOut,,,,,Damian Lillard,,,,,,,,,,,,,,,
warriors,877932544,RT @DamonBruce: KD has 20 in the first half with 3:40 to play. This game is fun. #warriors,Abhay,https://pbs.twimg.com/profile_images/960129611664302080/SzXknOgV_normal.jpg,962,sfwarriorsfan,Human.,Sat Jun 27 19:13:07 +0000 2009,,,51526918,2448,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
warriors,-1500237824,KD has 20 in the first half with 3:40 to play. This game is fun. #warriors,Damon Bruce,https://pbs.twimg.com/profile_images/443491761151692800/2B2BvGgD_normal.jpeg,38147,DamonBruce,"Host (3-7pm) @957thegame, @warriors pregame host. Sr. member of @theguardsmen. Snapchat: TheDamonBruce. Chicago born, NY raised, but SF is my home. Go Hoosiers!",Wed Aug 05 17:16:19 +0000 2009,37.9298239,-122.28178,63192345,1656,0,,,,,,,,,,,,,,,,,,,,,,,
Lakers,974467072,@Lavarbigballer told us #Lakers #LakeShow https://t.co/q1gzphVdUD,Goki,https://pbs.twimg.com/profile_images/960944591275835392/0CS6Z5sS_normal.jpg,282,gokihorsefan,🏇🏻⚽️🏀🤾🏻‍♂️🏒🏈🎾💯,Mon Dec 05 16:38:17 +0000 2016,,,-99213312,1617,0,https://twitter.com/LakersReporter/status/972319637286273024,Lavar Ball,LakeShow,,,,,,,,,,,,,,,,,,,,
Lakers,483831808,#Lakers no puede defender a Plumlee. Parece Shaq en 2000.,Mr. NBA,https://pbs.twimg.com/profile_images/494904624956973057/hsSCGc-Q_normal.png,2760,mister_nba,"I LOVE THIS GAME y también lo tuiteo.
Soy @maxi_novaro y tengo los mensajes directos abiertos al público.",Tue Sep 06 13:29:43 +0000 2011,-34.70193,-56.023407,368927260,463,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Warriors,458665984,"RT @Spotify: 💫 @chloexhalle may look like angels, but they’re straight up #Warriors on the new #WrinkleInTime soundtrack https://t.co/YJcfy…",BEYCHELLA,https://pbs.twimg.com/profile_images/962378179427143680/Bcnn31k6_normal.jpg,19,beyalwaysslays,BACKUP!!,Sun Aug 13 14:48:42 +0000 2017,,,-1088983040,61,0.375,,Spotify,WrinkleInTime,,,,,chloe and halle,,,,,,,,,,,,,,,
Periscope,-1961390080,.@Everett1996 on #Periscope: The word of the day is... #80s #music #Nuggets #Lakers @PeriscopeTV #MTV #InMyAwkardYe… https://t.co/ATna8DzejU,Sandra Pizzo,https://pbs.twimg.com/profile_images/925294055248093184/CoAYJSsb_normal.jpg,571,sandrapizzo,"BB King forever ❤️ jazz blues series movies music space landscapes and... pubs, cheers!",Thu Jul 29 00:51:16 +0000 2010,,,172145381,535,0.125,https://www.pscp.tv/w/bXNNWTFETEtCbkJERFhLSmJ8MWxER0xhT3BFcE1KberEw0ZVPlCR5qlkfnuZEi5WEqCgFEsfK6CHFzl8vhKR,Everett Gore,80s,music,Nuggets,Lakers,MTV,Periscope TV,,InMyAwkardYe,,,,,,,,,,,,,
Celtics,-1776889854,"Quando é pra ter jogo do #Celtics não tem, que tédio.",22 🥀,https://pbs.twimg.com/profile_images/969846033013465088/AZCduUPn_normal.jpg,186,diegosep_iv,#Palmeiras ⓟ #celtics,Thu Aug 18 06:59:30 +0000 2016,,,2115375104,150,0,,,,,,,,,,,,,,,,,,,,,,,
Lakers,-1294598138,"This shit about to turn into a fucking free throw contest
#Lakers",Rick,https://pbs.twimg.com/profile_images/520691167613419521/-VHquQRV_normal.jpeg,326,Rickmilli87,#Lakers #Kaep #Judah,Fri Oct 10 21:40:28 +0000 2014,,,-1443744914,353,0.625,,,,,,,,,,,,,,,,,,,,,,,
ripcity,1125449729,Who can stop KD? #ripcity #warriors,lowtempo,https://pbs.twimg.com/profile_images/774729917678223360/05oV6wJV_normal.jpg,128,lowtempo,"Im an IT Engineer, stock investor, uncle who likes to run and hike, ride a mountain bike and scuba dive.",Wed Jun 10 21:38:31 +0000 2009,38.8642448,-121.208178,46233335,889,0,,,warriors,,,,,,,,,,,,,,,,,,,,
Lakers,114810881,RT @LakersRMC: The young #Lakers squad representing #LosAngeles this weekend for #AllStarWeekend and the #RisingStarsChallenge. Next step w…,Samuel Nam,https://pbs.twimg.com/profile_images/885851122895921152/m1YM-9QA_normal.jpg,71,SamuelNam11,I graduated high school,Fri Jul 14 13:01:54 +0000 2017,40.9175771,-73.70027209999999,-1193881600,457,0,,Lakers (RepMyCity)🏀,LosAngeles,AllStarWeekend,RisingStarsChallenge,,,,,,,,,,,,,,,,,,
Cavs,-157822976,RT @LakersRMC: I'm tired of hearing the #Cavs got the better deal in the recent #Lakers trade. You all just wait! We got the best player by…,Samuel Nam,https://pbs.twimg.com/profile_images/885851122895921152/m1YM-9QA_normal.jpg,71,SamuelNam11,I graduated high school,Fri Jul 14 13:01:54 +0000 2017,40.9175771,-73.70027209999999,-1193881600,457,1,,Lakers (RepMyCity)🏀,Lakers,,,,,,,,,,,,,,,,,,,,
warriors,743809024,To #warriors announcers that just said tonight’s game is Durant vs the world what are Draymond Green and Klay? Thre… https://t.co/x2JwNVg3cA,Chris Ciarlo,https://pbs.twimg.com/profile_images/918533199508119552/tXSHpIu0_normal.jpg,682,ChrisCiarlo,Marketing/Public & Media Relations Consultant,Tue Aug 07 01:11:27 +0000 2012,39.723436,-119.6993449,741837630,446,0.125,https://twitter.com/i/web/status/972319908670316544,,,,,,,,,,,,,,,,,,,,,,
,-1969995776,So are the warriors just playing horrible so Steph can try and get another MVP??? Only thing that makes sense that… https://t.co/1NOYn60dv2,JΔGGED GΔ†ES,https://pbs.twimg.com/profile_images/950239604145250304/hWEcIMyN_normal.jpg,64,BeardedVigus,"Hey sup, I'm James
I come from California",Tue Aug 25 22:01:53 +0000 2015,37.7323279,-121.6966592,-953349544,423,0.125,https://twitter.com/i/web/status/972319884481675264,,,,,,,,,,,,,,,,,,,,,,
unitycare,617934849,RT @UnityCare: #unitycare #womenshistorymonth #warriors #basketball #makinghistory #hearusroar  https://t.co/zWS7PkX1GK https://t.co/otxY9G…,Marico for Los Gatos,https://pbs.twimg.com/profile_images/433855464523067392/3EK5qn-0_normal.jpeg,118,Marico4LG,,Mon Feb 10 06:12:24 +0000 2014,37.2651429,-121.9057491,-1958786374,86,0,http://www.nba.com/warriors/video/teams/warriors/2017/03/21/1490129131160-womens-history-month-1309554,Unity Care,womenshistorymonth,warriors,basketball,makinghistory,hearusroar,,,,,,,,,,,,,,,,
Warriors,890671105,RT @GLeagueWarriors: Welcome to the #Warriors family Quinton Chievous! #SeaDubs #DubNation #NBAGLeague https://t.co/hceRfQosaZ,Waldo olea rojas,https://pbs.twimg.com/profile_images/731502091538173952/z9xyhFGS_normal.jpg,72,WaldekeOlea,Un loco de amor por Karen. Amante de mis hijos. Bullanguero hasta que muera. Follower of the Golden State Warriors since 2006. Un loco por motores. Amo a mi 306,Sat May 14 14:26:10 +0000 2016,-32.9484554,-71.472308,819380224,176,0,,Santa Cruz Warriors,SeaDubs,DubNation,NBAGLeague,,,,,,,,,,,,,,,,,,
aubynsportsdecor,-1516793856,Our greatest glory is not in never falling but in rising every time we fall. @celtics #aubynsportsdecor #nba… https://t.co/Jiq7iJ5E8p,Aubynsports,https://pbs.twimg.com/profile_images/965924491997171713/HDWHdqch_normal.jpg,11,Aubynsports1,"""We Live For The Game"" Connecting Die Hards Closer..",Wed Feb 14 09:16:43 +0000 2018,42.88679,-69.85886099999999,1968627712,130,-0.875,https://twitter.com/i/web/status/972319803330498560,Boston Celtics,nba,,,,,,,,,,,,,,,,,,,,
,865554432,"Zubac just isn't NBA material. Too slow, too soft, has a limited game, only thing he's got is size and height. Alwa… https://t.co/P1iH3MY7Ww",Daniil Pauley,https://pbs.twimg.com/profile_images/843189740706971650/0UX96xhl_normal.jpg,817,CheeseHeadLogic,CHL | Eng/Rus | Production Director @Cstarleague | cheeseheadlogic@gmail.com,Thu Sep 15 21:10:06 +0000 2011,39.0353389,-104.5988969,374181514,592,0.125,https://twitter.com/i/web/status/972319801417879552,,,,,,,,,,,,,,,,,,,,,,
Lakers,1666502656,"Actually, incorrect tweet alert. It's actually Tyler Ennis that is +17. That's way more interesting #Lakers https://t.co/VGK8V0NzLB",Alex Vejar,https://pbs.twimg.com/profile_images/965684219199369217/JTBgrTal_normal.jpg,673,AlexVReporting,Lakers beat for @AVP_Sports. Freelance NBA writer. Formerly @MalibuNews. @CSUNorthridge alum. PBWA member. Former wannabe rock star. @TaylorSwift13 apologist.,Thu Jul 15 19:18:19 +0000 2010,34.3373061,-118.1552891,167100622,735,-0.375,https://twitter.com/AlexVReporting/status/972318212556709899,,,,,,,,,,,,,,,,,,,,,,
Cavs,-778641408,RT @LakersRMC: I'm tired of hearing the #Cavs got the better deal in the recent #Lakers trade. You all just wait! We got the best player by…,Shawty A 👑,https://pbs.twimg.com/profile_images/965451062927941632/LrV1i2cD_normal.jpg,1352,kb24_angela,"I love Makeup, more than people.💄💋
Full time Princess 👑",Fri Aug 16 01:40:19 +0000 2013,,,1674524263,1692,1,,Lakers (RepMyCity)🏀,Lakers,,,,,,,,,,,,,,,,,,,,
Lakers,-979902462,@LSCVII #Lakers,Mountain 🌴🇻🇮🌴 📶,https://pbs.twimg.com/profile_images/967064626738417666/ws3gxgvP_normal.jpg,1801,Mountain_AAO12,Instagram 📷 | Snap 👻 | Mountain_AaO12 🏔 | 🏝🇻🇮🇱🇨🏝 | STX✈️GA |,Wed May 12 03:19:57 +0000 2010,33.8876179,-84.289389,142924865,477,0,,الله هو الحب,,,,,,,,,,,,,,,,,,,,,
WeLoveLA,-1886019584,"#WeLoveLA RT ""#Lakers  #LakeShow takes the lead heading into the last 12 minutes. Brook Lopez: 23 pts J30_RANDLE: 1… https://t.co/d8UEOlbv2E",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0,https://twitter.com/i/web/status/972319639752515584,,Lakers,LakeShow,,,,,,,,,,,,,,,,,,,
Warriors,-766132223,"RT @ClutchPointsApp: Steve Kerr thinks it was the 'wise' decision about Stephen Curry. #Warriors
https://t.co/CVLYRDtM6A",Flyeaglesfly2018,https://pbs.twimg.com/profile_images/923609365982015488/Uef7hOAj_normal.jpg,635,Brianjr_42,#Dubnation Rip Ty Torres love you cousin https://t.co/fpxMxsBTe6 https://t.co/dQTMyqHKrW. 4:13 #IWILL #Warriors #flyeaglesfly,Sun Dec 13 23:09:23 +0000 2009,35.4479751,-118.7723409,96645262,495,0,https://clutchpoints.com/warriors-news-steve-kerr-doubles-down-leave-stephen-curry-out/,ClutchPoints,,,,,,,,,,,,,,,,,,,,,
Warriors,-153653247,"RT @ClutchPointsApp: Steve Kerr thinks it was the 'wise' decision about Stephen Curry. #Warriors
https://t.co/CVLYRDtM6A",Warriors Nation,https://pbs.twimg.com/profile_images/645656265889181696/BVs1pD5y_normal.jpg,66137,SFWarriorNation,#WarriorsNation -- your source for Golden State Warriors news & info,Fri Nov 14 00:03:27 +0000 2014,37.88472489999999,-122.114775,-1396088535,51520,0,https://clutchpoints.com/warriors-news-steve-kerr-doubles-down-leave-stephen-curry-out/,ClutchPoints,,,,,,,,,,,,,,,,,,,,,
Lakers,1540698114,"RT @FrankTalkLA: Considering everything, Luol Deng engaged during timeouts speaks of his great professionalism. #Lakers",Alan,https://pbs.twimg.com/profile_images/929781566259077121/P-0G7PXy_normal.jpg,214,phoneguy92399,avid dodger fan,Sun Jul 22 19:20:10 +0000 2012,35.8092361,-114.131211,711141224,792,-0.125,,Frank,,,,,,,,,,,,,,,,,,,,,
lakers,-917008383,I.T. #lakers #nba #frenchieintheNBA #lifeasaphotographer #sportsphotography #sportsphotographer… https://t.co/bcnspgORh2,Chris Levangie Elise,https://pbs.twimg.com/profile_images/882820711974350849/Rg82ezpr_normal.jpg,2182,chriselise,Stepdad. Husband to @gigilevangie. Legend. French #Photographer shooting the #NBA - driving a 1968 Chevelle SS and a 1969 Super Bee.  IG: @froyourmind,Fri Aug 22 10:57:21 +0000 2008,34.05056,-118.443426,15943507,1140,0,https://www.instagram.com/p/BgINmLeAqz8/,,nba,frenchieintheNBA,lifeasaphotographer,sportsphotography,sportsphotographer,,,,,,,,,,,,,,,,
Warriors,-1252720639,"Curry, Bell, Iguodala, McCaw &amp; West are out. The #Warriors are still hanging around. Take 5 players off of any othe… https://t.co/aS5TkM3zVo",Mike,https://pbs.twimg.com/profile_images/971235787621548032/qFvInE08_normal.jpg,431,ThoughtsByMike,I'm a nerd that loves sports. You'll get more than you'll probably want of either and a few deep thoughts for taste.,Fri Apr 03 05:31:11 +0000 2009,42.0095169,-115.6483569,28511271,382,0,https://twitter.com/i/web/status/972319545896534017,,,,,,,,,,,,,,,,,,,,,,
Raptors,768884737,Thank you #Raptors. Us #Warriors fans appreciate it. #DubNation #NBA,Elijah Carey,https://pbs.twimg.com/profile_images/942260169269841920/nsNdOgTa_normal.jpg,153,elijahcarey98,"NBA superfan, Bay Area Sports fan, WWE is Life 💪",Thu Jun 25 07:38:12 +0000 2015,37.88472489999999,-122.114775,-1039579706,483,0,,,Warriors,DubNation,NBA,,,,,,,,,,,,,,,,,,
Lakers,-1013485568,I dont like this lineup for the #Lakers,Agnostic,https://pbs.twimg.com/profile_images/861041918553325569/8AyUo77q_normal.jpg,1167,shaqnosis1,"Lakers, Orioles, and Redskins.",Sat Apr 02 03:58:24 +0000 2011,,,275849192,1023,0.125,,,,,,,,,,,,,,,,,,,,,,,
Nuggets,-1210720256,RT @TJMcBrideNBA: This deficit is all on the #Nuggets. They have taken their foot off of the gas every time they’ve gotten a lead and the #…,S1ncere Bark Kin9,https://pbs.twimg.com/profile_images/565227985687433217/uVX-Pw19_normal.jpeg,252,M19Tul,"Jokes ~ ⚽ (esp. FC Parma) ~🏀 (Esp. Aspac, Nuggets & Magic) ~ Other Sports ~ 🎬 ~ Random Things | SEMANGAT!",Tue Oct 06 05:21:52 +0000 2009,,,80224382,552,0.125,,T.J. McBride,,,,,,,,,,,,,,,,,,,,,
Lakers,-1999355904,Lonzo's defense is sooo underrated. #Lakers,Elliot Wong,https://pbs.twimg.com/profile_images/1294289435/cmon_now_normal.jpg,144,EllJayWong,Purple and Gold only. #OKGclique,Wed Jul 28 04:29:41 +0000 2010,47.734145,-122.2244331,171783996,494,0,,,,,,,,,,,,,,,,,,,,,,,
